Source,Type,Site,ID,plotID,treeNumber,Species,Latin.name,h.Code,Tree
FTC,Mature,BF,BF_M1,BFMature1110,,Cow parsley,Anthriscus sylvestris,Generalist,0
FTC,Mature,BF,BF_M1,BFMature11210,,Cowslip,Primula veris,Generalist,0
FTC,Mature,BF,BF_M1,BFMature11210,,Black bryony,Tamus communis,Specialist,0
FTC,Mature,BF,BF_M1,BFMature11210,,Cow parsley,Anthriscus sylvestris,Generalist,0
FTC,Mature,BF,BF_M1,BFMature1210,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,BF,BF_M1,BFMature12210,,Lords and ladies,Arum maculatum,Specialist,0
FTC,Mature,BF,BF_M1,BFMature13125,,Wood avens,Geum urbanum,Generalist,0
FTC,Mature,BF,BF_M1,BFMature13125,,Cocks foot,Dactylis glomerata,Generalist,0
FTC,Mature,BF,BF_M1,BFMature13125,,Garlic mustard,Alliaria petiolata,Generalist,0
FTC,Mature,BF,BF_M1,BFMature13125,,Ground ivy,Glechoma hederacea,Generalist,0
FTC,Mature,BF,BF_M1,BFMature13125,,Wood avens,Geum urbanum,Generalist,0
FTC,Mature,BF,BF_M1,BFMature13235,,Ivy,Hedera helix,Generalist,0
FTC,Mature,BF,BF_M1,BFMature13235,,Ash,Fraxinus excelsior,Non-woodland,1
FTC,Mature,BF,BF_M1,BFMature13235,,Lords and ladies,Arum maculatum,Specialist,0
FTC,Mature,BF,BF_M1,BFMature13235,,Spurge laurel,Daphne laureola,Specialist,0
FTC,Mature,BF,BF_M1,BFMature13235,,Garlic mustard,Alliaria petiolata,Generalist,0
FTC,Mature,BF,BF_M1,BFMature14125,,False brome,Brachypodium sylvaticum,Specialist,0
FTC,Mature,BF,BF_M1,BFMature14125,,Cowslip,Primula veris,Generalist,0
FTC,Mature,BF,BF_M1,BFMature14125,,Lords and ladies,Arum maculatum,Specialist,0
FTC,Mature,BF,BF_M1,BFMature14235,,Cowslip,Primula veris,Generalist,0
FTC,Mature,BF,BF_M1,BFMature14235,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,BF,BF_M1,BFMature15150,,Cowslip,Primula veris,Generalist,0
FTC,Mature,BF,BF_M1,BFMature15150,,Hogweed,Heracleum sphondylium,Generalist,0
FTC,Mature,BF,BF_M1,BFMature15150,,Ivy,Hedera helix,Generalist,0
FTC,Mature,BF,BF_M1,BFMature15150,,Hogweed,Heracleum sphondylium,Generalist,0
FTC,Mature,BF,BF_M1,BFMature15260,,Ground ivy,Glechoma hederacea,Generalist,0
FTC,Mature,BF,BF_M1,BFMature15260,,Cow parsley,Anthriscus sylvestris,Generalist,0
FTC,Mature,BF,BF_M1,BFMature15260,,Herb robert,Geranium robertianum,Specialist,0
FTC,Mature,BF,BF_M1,BFMature15260,,Unknown seedling,,Non-woodland,1
FTC,Mature,BF,BF_M1,BFMature16150,,Ash,Fraxinus excelsior,Non-woodland,1
FTC,Mature,BF,BF_M1,BFMature16260,,Rough meadow grass,Poa trivalis,Non-woodland,0
FTC,Mature,BF,BF_M1,BFMature2110,,N/A,NA,Non-woodland,0
FTC,Mature,BF,BF_M1,BFMature21210,,N/A,NA,Non-woodland,0
FTC,Mature,BF,BF_M1,BFMature2210,,N/A,NA,Non-woodland,0
FTC,Mature,BF,BF_M1,BFMature22210,,Dandelion,Taraxacum sp.,Non-woodland,0
FTC,Mature,BF,BF_M1,BFMature23125,,N/A,NA,Non-woodland,0
FTC,Mature,BF,BF_M1,BFMature23235,,Stinging nettle,Urtica dioica,Generalist,0
FTC,Mature,BF,BF_M1,BFMature24125,,Enchanters nightshade,Circaea lutetiana,Generalist,0
FTC,Mature,BF,BF_M1,BFMature24125,,Privet seedling,Ligustrum vulgare,Non-woodland,0
FTC,Mature,BF,BF_M1,BFMature24125,,Elder,Sambucus nigra,Non-woodland,1
FTC,Mature,BF,BF_M1,BFMature24235,,N/A,NA,Non-woodland,0
FTC,Mature,BF,BF_M1,BFMature25150,,Bluebell,Hyacinthoides non-scripta,Specialist,0
FTC,Mature,BF,BF_M1,BFMature25260,,N/A,NA,Non-woodland,0
FTC,Mature,BF,BF_M1,BFMature26150,,N/A,NA,Non-woodland,0
FTC,Mature,BF,BF_M1,BFMature26260,,Stinging nettle,Urtica dioica,Generalist,0
FTC,PL,BF,BF_P1,BFPL1110,,Red clover,Trifolium pratense,Non-woodland,0
FTC,PL,BF,BF_P1,BFPL1110,,Field maple,Acer campestre,Non-woodland,1
FTC,PL,BF,BF_P1,BFPL1110,,Stickyweed,Galium aparine,Generalist,0
FTC,PL,BF,BF_P1,BFPL1110,,Stickyweed,Galium aparine,Generalist,0
FTC,PL,BF,BF_P1,BFPL11210,,Ash,Fraxinus excelsior,Non-woodland,1
FTC,PL,BF,BF_P1,BFPL11210,,Cow parsley,Anthriscus sylvestris,Generalist,0
FTC,PL,BF,BF_P1,BFPL12210,,Cow parsley,Anthriscus sylvestris,Generalist,0
FTC,PL,BF,BF_P1,BFPL12210,,Dog violet,Viola riviniana,Specialist,0
FTC,PL,BF,BF_P1,BFPL1210,,N/A,NA,Non-woodland,0
FTC,PL,BF,BF_P1,BFPL13125,,Blackthorn,Prunus spinosa,Non-woodland,1
FTC,PL,BF,BF_P1,BFPL13125,,Hawthorn,Crataegus monogyna,Non-woodland,1
FTC,PL,BF,BF_P1,BFPL13125,,Wild morning glory,Calystegia macrostegia,Non-woodland,0
FTC,PL,BF,BF_P1,BFPL13235,,Common ragwort,Senecio jacobaea,Non-woodland,0
FTC,PL,BF,BF_P1,BFPL13235,,Cow parsley,Anthriscus sylvestris,Generalist,0
FTC,PL,BF,BF_P1,BFPL13235,,Rough meadow grass,Poa trivalis,Non-woodland,0
FTC,PL,BF,BF_P1,BFPL13235,,Ivy,Hedera helix,Generalist,0
FTC,PL,BF,BF_P1,BFPL13235,,Stickyweed,Galium aparine,Generalist,0
FTC,PL,BF,BF_P1,BFPL13235,,Field maple,Acer campestre,Non-woodland,1
FTC,PL,BF,BF_P1,BFPL14125,,Cocks foot,Dactylis glomerata,Generalist,0
FTC,PL,BF,BF_P1,BFPL14235,,Wood millet,Milium effusum,Specialist,0
FTC,PL,BF,BF_P1,BFPL14235,,Blackthorn,Prunus spinosa,Non-woodland,1
FTC,PL,BF,BF_P1,BFPL15125,,Golden ragwort,Senecio sp.,Non-woodland,0
FTC,PL,BF,BF_P1,BFPL15125,,Hawthorn,Crataegus monogyna,Non-woodland,1
FTC,PL,BF,BF_P1,BFPL15125,,Creeping bent,Agrostis stolonifera,Generalist,0
FTC,PL,BF,BF_P1,BFPL15235,,Rumex,Rumex sp.,Non-woodland,0
FTC,PL,BF,BF_P1,BFPL15235,,Forget-me-not sp.,Myosotis sp.,Non-woodland,0
FTC,PL,BF,BF_P1,BFPL16260,,Wood millet,Milium effusum,Specialist,0
FTC,PL,BF,BF_P1,BFPL16260,,Stickyweed,Galium aparine,Generalist,0
FTC,PL,BF,BF_P1,BFPL16150,,N/A,NA,Non-woodland,0
FTC,PL,BF,BF_P1,BFPL2110,,Hoary plantain,Plantago media,Non-woodland,0
FTC,PL,BF,BF_P1,BFPL2110,,Stinging nettle,Urtica dioica,Generalist,0
FTC,PL,BF,BF_P1,BFPL2110,,Cow parsley,Anthriscus sylvestris,Generalist,0
FTC,PL,BF,BF_P1,BFPL2110,,Square-stalked willowherb,Epilobium tetragonum,Generalist,0
FTC,PL,BF,BF_P1,BFPL2110,,Hogweed,Heracleum sphondylium,Generalist,0
FTC,PL,BF,BF_P1,BFPL21210,,Rough meadow grass,Poa trivalis,Non-woodland,0
FTC,PL,BF,BF_P1,BFPL22210,,Stinging nettle,Urtica dioica,Generalist,0
FTC,PL,BF,BF_P1,BFPL22210,,Lords and ladies,Arum maculatum,Specialist,0
FTC,PL,BF,BF_P1,BFPL22210,,Privet,Ligustrum vulgare,Non-woodland,0
FTC,PL,BF,BF_P1,BFPL2210,,Creeping buttercup,Ranunculus repens,Generalist,0
FTC,PL,BF,BF_P1,BFPL23125,,Cocks foot,Dactylis glomerata,Generalist,0
FTC,PL,BF,BF_P1,BFPL23125,,Stickyweed,Galium aparine,Generalist,0
FTC,PL,BF,BF_P1,BFPL23125,,Stickyweed,Galium aparine,Generalist,0
FTC,PL,BF,BF_P1,BFPL23235,,Hogweed,Heracleum sphondylium,Generalist,0
FTC,PL,BF,BF_P1,BFPL23235,,Cow parsley,Anthriscus sylvestris,Generalist,0
FTC,PL,BF,BF_P1,BFPL23235,,Bare ground,,Non-woodland,0
FTC,PL,BF,BF_P1,BFPL24125,,N/A,NA,Non-woodland,0
FTC,PL,BF,BF_P1,BFPL24235,,Oak,Quercus sp.,Non-woodland,1
FTC,PL,BF,BF_P1,BFPL25260,,Leaf litter,,Non-woodland,0
FTC,PL,BF,BF_P1,BFPL25260,,Stinging nettle,Urtica dioica,Generalist,0
FTC,PL,BF,BF_P1,BFPL25260,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,PL,BF,BF_P1,BFPL25260,,Stinging nettle,Urtica dioica,Generalist,0
FTC,PL,BF,BF_P1,BFPL25150,,Leaf litter,,Non-woodland,0
FTC,PL,BF,BF_P1,BFPL25150,,Bare ground,,Non-woodland,0
FTC,PL,BF,BF_P1,BFPL25150,,Hogweed,Heracleum sphondylium,Generalist,0
FTC,PL,BF,BF_P1,BFPL25150,,Sycamore,Acer pseudoplatanus,Non-woodland,1
FTC,PL,BF,BF_P1,BFPL25150,,Field maple,Acer campestre,Non-woodland,1
FTC,PL,BF,BF_P1,BFPL25150,,Hogweed,Heracleum sphondylium,Generalist,0
FTC,PL,BF,BF_P1,BFPL26260,,Rough meadow grass,Poa trivalis,Non-woodland,0
FTC,PL,BF,BF_P1,BFPL26260,,Cut-leaved cranes-bill,Geranium dissectum,Non-woodland,0
FTC,PL,BF,BF_P1,BFPL26260,,Cocks foot,Dactylis glomerata,Generalist,0
FTC,PL,BF,BF_P1,BFPL26260,,Stickyweed,Galium aparine,Generalist,0
FTC,PL,BF,BF_P1,BFPL26260,,Wild morning glory,Calystegia macrostegia,Non-woodland,0
FTC,PL,BF,BF_P1,BFPL26260,,Red clover,Trifolium pratense,Non-woodland,0
FTC,PL,BF,BF_P1,BFPL26260,,Creeping buttercup,Ranunculus repens,Generalist,0
FTC,PL,BF,BF_P1,BFPL26260,,Creeping buttercup,Ranunculus repens,Generalist,0
FTC,PL,BF,BF_P1,BFPL26150,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,Mature,CS,CS_M1,CSMature1110,,Bluebell,Hyacinthoides non-scripta,Specialist,0
FTC,Mature,CS,CS_M1,CSMature1110,,Lords and ladies,Arum maculatum,Specialist,0
FTC,Mature,CS,CS_M1,CSMature11210,,Ivy,Hedera helix,Generalist,0
FTC,Mature,CS,CS_M1,CSMature11210,,Dogs mercury,Mercurialis perennis,Specialist,0
FTC,Mature,CS,CS_M1,CSMature11210,,Ash seedling,Fraxinus excelsior,Non-woodland,1
FTC,Mature,CS,CS_M1,CSMature11210,,Holly seedling,Ilex aquifolium,Non-woodland,1
FTC,Mature,CS,CS_M1,CSMature11210,,Wood anemone,Anemonoides nemorosa,Non-woodland,0
FTC,Mature,CS,CS_M1,CSMature1210,,Bluebell,Hyacinthoides non-scripta,Specialist,0
FTC,Mature,CS,CS_M1,CSMature1210,,Rumex,Rumex sp.,Non-woodland,0
FTC,Mature,CS,CS_M1,CSMature1210,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,Mature,CS,CS_M1,CSMature1210,,Hawthorn seedling,Crataegus monogyna,Non-woodland,1
FTC,Mature,CS,CS_M1,CSMature1210,,Thyme-leaved speedwell,Veronica serpyllifolia,Non-woodland,0
FTC,Mature,CS,CS_M1,CSMature1210,,Cocks foot,Dactylis glomerata,Generalist,0
FTC,Mature,CS,CS_M1,CSMature1210,,Bluebell,Hyacinthoides non-scripta,Specialist,0
FTC,Mature,CS,CS_M1,CSMature12210,,Ash seedling,Fraxinus excelsior,Non-woodland,1
FTC,Mature,CS,CS_M1,CSMature13125,,Cuckoo flower,Cardamine pratensis,Generalist,0
FTC,Mature,CS,CS_M1,CSMature13125,,Enchanters nightshade,Circaea lutetiana,Generalist,0
FTC,Mature,CS,CS_M1,CSMature13125,,Dogs mercury,Mercurialis perennis,Specialist,0
FTC,Mature,CS,CS_M1,CSMature13235,,Ivy,Hedera helix,Generalist,0
FTC,Mature,CS,CS_M1,CSMature13235,,Moss,Bryophyta ,Non-woodland,0
FTC,Mature,CS,CS_M1,CSMature13235,,Wood speedwell,Veronica montana,Specialist,0
FTC,Mature,CS,CS_M1,CSMature13235,,Thyme-leaved speedwell,Veronica serpyllifolia,Non-woodland,0
FTC,Mature,CS,CS_M1,CSMature14125,,Wood speedwell,Veronica montana,Specialist,0
FTC,Mature,CS,CS_M1,CSMature14125,,Lesser celandine,Ficaria verna,Non-woodland,0
FTC,Mature,CS,CS_M1,CSMature14125,,Ash seedling,Fraxinus excelsior,Non-woodland,1
FTC,Mature,CS,CS_M1,CSMature14235,,Thyme-leaved speedwell,Veronica serpyllifolia,Non-woodland,0
FTC,Mature,CS,CS_M1,CSMature14235,,Dogs mercury,Mercurialis perennis,Specialist,0
FTC,Mature,CS,CS_M1,CSMature15150,,Hawthorn seedling,Crataegus monogyna,Non-woodland,1
FTC,Mature,CS,CS_M1,CSMature15150,,Ivy,Hedera helix,Generalist,0
FTC,Mature,CS,CS_M1,CSMature15150,,Dog violet,Viola riviniana,Specialist,0
FTC,Mature,CS,CS_M1,CSMature15150,,Dogs mercury,Mercurialis perennis,Specialist,0
FTC,Mature,CS,CS_M1,CSMature15260,,Wood speedwell,Veronica montana,Specialist,0
FTC,Mature,CS,CS_M1,CSMature15260,,Lesser celandine,Ficaria verna,Non-woodland,0
FTC,Mature,CS,CS_M1,CSMature16150,,Wood speedwell,Veronica montana,Specialist,0
FTC,Mature,CS,CS_M1,CSMature16150,,Dogs mercury,Mercurialis perennis,Specialist,0
FTC,Mature,CS,CS_M1,CSMature16150,,Ivy-leaved speedwell,Veronica hederifolia,Generalist,0
FTC,Mature,CS,CS_M1,CSMature16150,,Hornbeam seedling,Carpinus betulus,Non-woodland,1
FTC,Mature,CS,CS_M1,CSMature16150,,Hazel seedling,Corylus avellana,Non-woodland,1
FTC,Mature,CS,CS_M1,CSMature16150,,Bluebell,Hyacinthoides non-scripta,Specialist,0
FTC,Mature,CS,CS_M1,CSMature16260,,Maple seedling,Acer campestre,Non-woodland,1
FTC,Mature,CS,CS_M1,CSMature16260,,Ramsons,Allium ursinum,Specialist,0
FTC,Mature,CS,CS_M1,CSMature16260,,Moss,Bryophyta ,Non-woodland,0
FTC,Mature,CS,CS_M2,CSMature2110,,Dogs mercury,Mercurialis perennis,Specialist,0
FTC,Mature,CS,CS_M2,CSMature2110,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,CS,CS_M2,CSMature2110,,Black bryony,Tamus communis,Specialist,0
FTC,Mature,CS,CS_M2,CSMature2110,,Early purple orchid,Orchis mascula,Specialist,0
FTC,Mature,CS,CS_M2,CSMature2110,,Bracken,Pteridium aquilinum,Generalist,0
FTC,Mature,CS,CS_M2,CSMature2110,,Bluebell,Hyacinthoides non-scripta,Specialist,0
FTC,Mature,CS,CS_M2,CSMature21210,,Hawthorn seedling,Crataegus monogyna,Non-woodland,1
FTC,Mature,CS,CS_M2,CSMature21210,,Primrose,Primula vulgaris,Specialist,0
FTC,Mature,CS,CS_M2,CSMature21210,,Ash seedling,Fraxinus excelsior,Non-woodland,1
FTC,Mature,CS,CS_M2,CSMature21210,,Lesser celandine,Ficaria verna,Non-woodland,0
FTC,Mature,CS,CS_M2,CSMature21210,,Perennial ryegrass,Lolium perenne,Non-woodland,0
FTC,Mature,CS,CS_M2,CSMature21210,,Ground ivy,Glechoma hederacea,Generalist,0
FTC,Mature,CS,CS_M2,CSMature21210,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,CS,CS_M2,CSMature21210,,Dogs mercury,Mercurialis perennis,Specialist,0
FTC,Mature,CS,CS_M2,CSMature2210,,Lords and ladies,Arum maculatum,Specialist,0
FTC,Mature,CS,CS_M2,CSMature2210,,Dandelion,Taraxacum sp.,Non-woodland,0
FTC,Mature,CS,CS_M2,CSMature2210,,Black bryony,Tamus communis,Specialist,0
FTC,Mature,CS,CS_M2,CSMature2210,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,CS,CS_M2,CSMature2210,,Ash seedling,Fraxinus excelsior,Non-woodland,1
FTC,Mature,CS,CS_M2,CSMature2210,,Wood avens,Geum urbanum,Generalist,0
FTC,Mature,CS,CS_M2,CSMature22210,,Maple seedling,Acer campestre,Non-woodland,1
FTC,Mature,CS,CS_M2,CSMature22210,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,Mature,CS,CS_M2,CSMature22210,,Common vetch,Vicia sativa,Non-woodland,0
FTC,Mature,CS,CS_M2,CSMature22210,,Ash seedling,Fraxinus excelsior,Non-woodland,1
FTC,Mature,CS,CS_M2,CSMature22210,,Lords and ladies,Arum maculatum,Specialist,0
FTC,Mature,CS,CS_M2,CSMature22210,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,Mature,CS,CS_M2,CSMature23125,,Ivy,Hedera helix,Generalist,0
FTC,Mature,CS,CS_M2,CSMature23125,,Herb robert,Geranium robertianum,Specialist,0
FTC,Mature,CS,CS_M2,CSMature23125,,Dog rose,Rosa canina,Non-woodland,0
FTC,Mature,CS,CS_M2,CSMature23125,,Water,,Non-woodland,0
FTC,Mature,CS,CS_M2,CSMature23235,,Dogs mercury,Mercurialis perennis,Specialist,0
FTC,Mature,CS,CS_M2,CSMature23235,,Bluebell,Hyacinthoides non-scripta,Specialist,0
FTC,Mature,CS,CS_M2,CSMature23235,,Black bryony,Tamus communis,Specialist,0
FTC,Mature,CS,CS_M2,CSMature23235,,Cuckoo flower,Cardamine pratensis,Generalist,0
FTC,Mature,CS,CS_M2,CSMature23235,,Black bryony,Tamus communis,Specialist,0
FTC,Mature,CS,CS_M2,CSMature24125,,Greater stitchwort,Stellaria holostea,Specialist,0
FTC,Mature,CS,CS_M2,CSMature24125,,Rumex,Rumex sp.,Non-woodland,0
FTC,Mature,CS,CS_M2,CSMature24125,,Early purple orchid,Orchis mascula,Specialist,0
FTC,Mature,CS,CS_M2,CSMature24125,,Three-nerved sandwort,Moehringia trinervia,Specialist,0
FTC,Mature,CS,CS_M2,CSMature24235,,Dogs mercury,Mercurialis perennis,Specialist,0
FTC,Mature,CS,CS_M2,CSMature24235,,Garlic mustard,Alliaria petiolata,Generalist,0
FTC,Mature,CS,CS_M2,CSMature24235,,Wood sedge,Carex sylvatica,Specialist,0
FTC,Mature,CS,CS_M2,CSMature24235,,Dandelion,Taraxacum sp.,Non-woodland,0
FTC,Mature,CS,CS_M2,CSMature24235,,Herb robert,Geranium robertianum,Specialist,0
FTC,Mature,CS,CS_M2,CSMature24235,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,Mature,CS,CS_M2,CSMature24235,,Thyme-leaved speedwell,Veronica serpyllifolia,Non-woodland,0
FTC,Mature,CS,CS_M2,CSMature24235,,Moss,Bryophyta ,Non-woodland,0
FTC,Mature,CS,CS_M2,CSMature25150,,Creeping buttercup,Ranunculus repens,Generalist,0
FTC,Mature,CS,CS_M2,CSMature25150,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,Mature,CS,CS_M2,CSMature25150,,Rumex,Rumex sp.,Non-woodland,0
FTC,Mature,CS,CS_M2,CSMature25150,,Water,,Non-woodland,0
FTC,Mature,CS,CS_M2,CSMature25150,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,Mature,CS,CS_M2,CSMature25260,,Black bryony,Tamus communis,Specialist,0
FTC,Mature,CS,CS_M2,CSMature25260,,Creeping buttercup,Ranunculus repens,Generalist,0
FTC,Mature,CS,CS_M2,CSMature25260,,Early purple orchid,Orchis mascula,Specialist,0
FTC,Mature,CS,CS_M2,CSMature26150,,Ivy,Hedera helix,Generalist,0
FTC,Mature,CS,CS_M2,CSMature26150,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,Mature,CS,CS_M2,CSMature26150,,Wych elm seedling,Ulmus glabra,Non-woodland,1
FTC,Mature,CS,CS_M2,CSMature26150,,Hairy brome,Bromopsis ramosa,Specialist,0
FTC,Mature,CS,CS_M2,CSMature26150,,Wood speedwell,Veronica montana,Specialist,0
FTC,Mature,CS,CS_M2,CSMature26150,,Perennial ryegrass,Lolium perenne,Non-woodland,0
FTC,Mature,CS,CS_M2,CSMature26150,,Cocks foot,Dactylis glomerata,Generalist,0
FTC,Mature,CS,CS_M2,CSMature26150,,Bluebell,Hyacinthoides non-scripta,Specialist,0
FTC,Mature,CS,CS_M2,CSMature26150,,Hawthorn seedling,Crataegus monogyna,Non-woodland,1
FTC,Mature,CS,CS_M2,CSMature26150,,Black bryony,Tamus communis,Specialist,0
FTC,Mature,CS,CS_M2,CSMature26260,,Creeping buttercup,Ranunculus repens,Generalist,0
FTC,Mature,CS,CS_M2,CSMature26260,,Ash seedling,Fraxinus excelsior,Non-woodland,1
FTC,Mature,CS,CS_M2,CSMature26260,,Dog rose,Rosa canina,Non-woodland,0
FTC,Mature,CS,CS_M2,CSMature26260,,Creeping buttercup,Ranunculus repens,Generalist,0
FTC,Mature,CS,CS_M2,CSMature3110,,Rumex,Rumex sp.,Non-woodland,0
FTC,Mature,CS,CS_M2,CSMature31210,,Dandelion,Taraxacum sp.,Non-woodland,0
FTC,Mature,CS,CS_M2,CSMature31210,,Perennial ryegrass,Lolium perenne,Non-woodland,0
FTC,Mature,CS,CS_M2,CSMature31210,,Creeping bent,Agrostis stolonifera,Generalist,0
FTC,Mature,CS,CS_M2,CSMature3210,,Yorkshire fog,Holcus lanatus,Generalist,0
FTC,Mature,CS,CS_M2,CSMature3210,,Common chickweed,Stellaria media,Generalist,0
FTC,Mature,CS,CS_M2,CSMature3210,,Hairy brome,Bromopsis ramosa,Specialist,0
FTC,Mature,CS,CS_M2,CSMature3210,,Water,,Non-woodland,0
FTC,Mature,CS,CS_M2,CSMature32210,,Stinging nettle,Urtica dioica,Generalist,0
FTC,Mature,CS,CS_M2,CSMature32210,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,CS,CS_M2,CSMature32210,,Hairy brome,Bromopsis ramosa,Specialist,0
FTC,Mature,CS,CS_M2,CSMature33125,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,CS,CS_M2,CSMature33125,,Rumex,Rumex sp.,Non-woodland,0
FTC,Mature,CS,CS_M2,CSMature33235,,Creeping buttercup,Ranunculus repens,Generalist,0
FTC,Mature,CS,CS_M2,CSMature33235,,Ground ivy,Glechoma hederacea,Generalist,0
FTC,Mature,CS,CS_M2,CSMature33235,,Wood speedwell,Veronica montana,Specialist,0
FTC,Mature,CS,CS_M2,CSMature33235,,Lords and ladies,Arum maculatum,Specialist,0
FTC,Mature,CS,CS_M2,CSMature33235,,Ivy,Hedera helix,Generalist,0
FTC,Mature,CS,CS_M2,CSMature33235,,Cuckoo flower,Cardamine pratensis,Generalist,0
FTC,Mature,CS,CS_M2,CSMature33235,,Three-nerved sandwort,Moehringia trinervia,Specialist,0
FTC,Mature,CS,CS_M2,CSMature34125,,Thyme-leaved speedwell,Veronica serpyllifolia,Non-woodland,0
FTC,Mature,CS,CS_M2,CSMature34125,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,CS,CS_M2,CSMature34235,,Bluebell,Hyacinthoides non-scripta,Specialist,0
FTC,Mature,CS,CS_M4,CSMature4110,,Lords and ladies,Arum maculatum,Specialist,0
FTC,Mature,CS,CS_M4,CSMature4110,,Fern,Pteridium sp.,Non-woodland,0
FTC,Mature,CS,CS_M4,CSMature4110,,Ivy,Hedera helix,Generalist,0
FTC,Mature,CS,CS_M4,CSMature4110,,Ash seedling,Fraxinus excelsior,Non-woodland,1
FTC,Mature,CS,CS_M4,CSMature4110,,Lords and ladies,Arum maculatum,Specialist,0
FTC,Mature,CS,CS_M4,CSMature41210,,N/A,NA,Non-woodland,0
FTC,Mature,CS,CS_M4,CSMature4210,,Bluebell,Hyacinthoides non-scripta,Specialist,0
FTC,Mature,CS,CS_M4,CSMature42210,,Lords and ladies,Arum maculatum,Specialist,0
FTC,Mature,CS,CS_M4,CSMature42210,,Creeping buttercup,Ranunculus repens,Generalist,0
FTC,Mature,CS,CS_M4,CSMature42210,,Cow parsley,Anthriscus sylvestris,Generalist,0
FTC,Mature,CS,CS_M4,CSMature42210,,Early purple orchid,Orchis mascula,Specialist,0
FTC,Mature,CS,CS_M4,CSMature43125,,Wood anemone,Anemonoides nemorosa,Non-woodland,0
FTC,Mature,CS,CS_M4,CSMature43235,,Primrose,Primula vulgaris,Specialist,0
FTC,Mature,CS,CS_M4,CSMature43235,,Cuckoo flower,Cardamine pratensis,Generalist,0
FTC,Mature,CS,CS_M4,CSMature43235,,Lords and ladies,Arum maculatum,Specialist,0
FTC,Mature,CS,CS_M4,CSMature44125,,Rumex,Rumex sp.,Non-woodland,0
FTC,Mature,CS,CS_M4,CSMature44125,,Early purple orchid,Orchis mascula,Specialist,0
FTC,Mature,CS,CS_M4,CSMature44235,,Moss,Bryophyta ,Non-woodland,0
FTC,Mature,CS,CS_M4,CSMature44235,,Germander speedwell,Veronica chamaedrys,Generalist,0
FTC,Mature,CS,CS_M4,CSMature44235,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,Mature,CS,CS_M4,CSMature45125,,Hornbeam seedling,Carpinus betulus,Non-woodland,1
FTC,Mature,CS,CS_M4,CSMature45235,,Cocks foot,Dactylis glomerata,Generalist,0
FTC,Mature,CS,CS_M4,CSMature45235,,Perennial ryegrass,Lolium perenne,Non-woodland,0
FTC,Mature,CS,CS_M4,CSMature45235,,Rumex,Rumex sp.,Non-woodland,0
FTC,Mature,CS,CS_M4,CSMature46150,,Broad-leaved willowherb,Epilobium montanum,Generalist,0
FTC,Mature,CS,CS_M4,CSMature46150,,N/A,NA,Non-woodland,0
FTC,Mature,CS,CS_M4,CSMature46260,,Cow parsley,Anthriscus sylvestris,Generalist,0
FTC,PL,CS,CS_P1,CSPL2110,,Stinging nettle,Urtica dioica,Generalist,0
FTC,PL,CS,CS_P1,CSPL2110,,Lesser celandine,Ficaria verna,Non-woodland,0
FTC,PL,CS,CS_P1,CSPL2110,,Hornbeam seedling,Carpinus betulus,Non-woodland,1
FTC,PL,CS,CS_P1,CSPL2110,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,PL,CS,CS_P1,CSPL21210,,Stinging nettle,Urtica dioica,Generalist,0
FTC,PL,CS,CS_P1,CSPL21210,,Hornbeam seedling,Carpinus betulus,Non-woodland,1
FTC,PL,CS,CS_P1,CSPL21210,,Ash seedling,Fraxinus excelsior,Non-woodland,1
FTC,PL,CS,CS_P1,CSPL21210,,Lords and ladies,Arum maculatum,Specialist,0
FTC,PL,CS,CS_P1,CSPL21210,,Lesser celandine,Ficaria verna,Non-woodland,0
FTC,PL,CS,CS_P1,CSPL21210,,Hawthorn seedling,Crataegus monogyna,Non-woodland,1
FTC,PL,CS,CS_P1,CSPL21210,,Creeping bent,Agrostis stolonifera,Generalist,0
FTC,PL,CS,CS_P1,CSPL21210,,Creeping buttercup,Ranunculus repens,Generalist,0
FTC,PL,CS,CS_P1,CSPL2210,,Wood speedwell,Veronica montana,Specialist,0
FTC,PL,CS,CS_P1,CSPL2210,,Rumex,Rumex sp.,Non-woodland,0
FTC,PL,CS,CS_P1,CSPL2210,,Square-stalked willowherb,Epilobium tetragonum,Generalist,0
FTC,PL,CS,CS_P1,CSPL2210,,Hornbeam seedling,Carpinus betulus,Non-woodland,1
