"","level","site_id","area","perim","para"
"2422","patch","CH-EWNC-6000-NORT",8e-04,14,1.75
"2423","patch","CH-EWNC-6000-NORT",0.0057,66,1.15789473684211
"2424","patch","CH-EWNC-6000-NORT",0.0012,18,1.5
"2425","patch","CH-EWNC-6000-NORT",0.0011,18,1.63636363636364
"2426","patch","CH-EWNC-6000-NORT",0.0033,34,1.03030303030303
"2427","patch","CH-EWNC-6000-NORT",0.002,30,1.5
"2428","patch","CH-EWNC-6000-NORT",5e-04,12,2.4
"2429","patch","CH-EWNC-6000-NORT",0.0028,32,1.14285714285714
"2430","patch","CH-EWNC-6000-NORT",0.0033,36,1.09090909090909
"2431","patch","CH-EWNC-6000-NORT",0.0012,16,1.33333333333333
"2432","patch","CH-EWNC-6000-NORT",0.001,14,1.4
"2433","patch","CH-EWNC-6000-NORT",7e-04,12,1.71428571428571
"2434","patch","CH-EWNC-6000-NORT",0.0016,18,1.125
"2435","patch","CH-EWNC-6000-NORT",8e-04,12,1.5
"2436","patch","CH-EWNC-6000-NORT",0.001,16,1.6
"2437","patch","CH-EWNC-6000-NORT",0.0014,20,1.42857142857143
"2438","patch","CH-EWNC-6000-NORT",0.004,32,0.8
"2439","patch","CH-EWNC-6000-NORT",0.0034,48,1.41176470588235
"2440","patch","CH-EWNC-6000-NORT",9e-04,14,1.55555555555556
"2441","patch","CH-EWNC-6000-NORT",9e-04,14,1.55555555555556
"2442","patch","CH-EWNC-6000-NORT",0.0012,16,1.33333333333333
"2443","patch","CH-EWNC-6000-NORT",0.005,40,0.8
"2444","patch","CH-EWNC-6000-PRES",0.0012,16,1.33333333333333
"2445","patch","CH-EWNC-6000-PRES",0.0052,42,0.807692307692308
"2446","patch","CH-EWNC-6000-PRES",0.0074,50,0.675675675675676
"2447","patch","CH-EWNC-6000-PRES",0.0011,16,1.45454545454545
"2448","patch","CH-EWPL-0510-SL12",2e-04,8,4
"2449","patch","CH-EWPL-0510-SL12",5e-04,12,2.4
"2450","patch","CH-EWPL-0510-SL12",4e-04,10,2.5
"2451","patch","CH-EWPL-0510-SL12",1e-04,4,4
"2452","patch","CH-EWPL-0510-SL12",8e-04,18,2.25
"2453","patch","CH-EWPL-0510-SL12",6e-04,14,2.33333333333333
"2454","patch","CH-EWPL-0510-SL12",0.0011,18,1.63636363636364
"2455","patch","CH-EWPL-0510-SL12",0.0083,88,1.06024096385542
"2456","patch","CH-EWPL-0510-SL12",0.004,34,0.85
"2457","patch","CH-EWPL-1020-HUC1",0.0035,36,1.02857142857143
"2458","patch","CH-EWPL-1020-HUC1",0.002,28,1.4
"2459","patch","CH-EWPL-1020-HUC1",8e-04,14,1.75
"2460","patch","CH-EWPL-2030-BLAC",7e-04,12,1.71428571428571
"2461","patch","CH-EWPL-2030-BLAC",0.0042,34,0.809523809523809
"2462","patch","CH-EWPL-2030-BLAC",0.0011,18,1.63636363636364
"2463","patch","CH-EWPL-2030-BLAC",7e-04,12,1.71428571428571
"2464","patch","CH-EWPL-2030-BLAC",5e-04,10,2
"2465","patch","CH-EWPL-2030-BLAC",0.0037,28,0.756756756756757
"2466","patch","CH-EWPL-2030-BULW",0.8761,2216,0.252939162196096
"2467","patch","CH-EWPL-2030-BULW",0.0022,36,1.63636363636364
"2468","patch","CH-EWPL-2030-BULW",0.0376,120,0.319148936170213
"2469","patch","CH-EWPL-2030-BULW",1e-04,4,4
"2470","patch","CH-EWPL-2030-BULW",0.0058,80,1.37931034482759
"2471","patch","CH-EWPL-2030-BULW",1e-04,4,4
"2472","patch","CH-EWPL-2030-BULW",0.0014,34,2.42857142857143
"2473","patch","CH-EWPL-2030-BULW",4e-04,14,3.5
"2474","patch","CH-EWPL-2030-BULW",0.0016,26,1.625
"2475","patch","CH-EWPL-2030-BULW",4e-04,10,2.5
"2476","patch","CH-EWPL-2030-BULW",1e-04,4,4
"2477","patch","CH-EWPL-2030-BULW",0.0124,122,0.983870967741935
"2478","patch","CH-EWPL-2030-BULW",0.0016,26,1.625
"2479","patch","CH-EWPL-2030-BULW",9e-04,14,1.55555555555556
"2480","patch","CH-EWPL-2030-BULW",0.0166,82,0.493975903614458
"2481","patch","CH-EWPL-2030-BULW",0.0219,80,0.365296803652968
"2482","patch","CH-EWPL-2030-BULW",0.0074,46,0.621621621621622
"2483","patch","CH-EWPL-2030-BULW",0.0015,20,1.33333333333333
"2484","patch","CH-EWPL-2030-BULW",7e-04,12,1.71428571428571
"2485","patch","CH-EWPL-2030-BULW",0.0011,18,1.63636363636364
"2486","patch","CH-EWPL-2030-BULW",0.0084,46,0.547619047619048
"2487","patch","CH-EWPL-2030-BULW",0.0053,40,0.754716981132076
"2488","patch","CH-EWPL-2030-BULW",0.0026,28,1.07692307692308
"2489","patch","CH-EWPL-2030-BULW",0.0454,184,0.405286343612335
"2490","patch","CH-EWPL-2030-BULW",0.0024,26,1.08333333333333
"2491","patch","CH-EWPL-2030-BULW",0.0018,20,1.11111111111111
"2492","patch","CH-EWPL-2030-BULW",0.0017,24,1.41176470588235
"2493","patch","CH-EWPL-2030-BULW",0.0072,58,0.805555555555556
"2494","patch","CH-EWPL-2030-BULW",3e-04,8,2.66666666666667
"2495","patch","CH-EWPL-2030-BULW",7e-04,12,1.71428571428571
"2496","patch","CH-EWPL-2030-BULW",7e-04,12,1.71428571428571
"2497","patch","CH-EWPL-2030-BULW",0.0011,16,1.45454545454545
"2498","patch","CH-EWPL-2030-BULW",0.0025,24,0.96
"2499","patch","CH-EWPL-2030-BULW",0.0031,32,1.03225806451613
"2500","patch","CH-EWPL-2030-BULW",5e-04,10,2
"2501","patch","CH-EWPL-2030-BULW",0.0013,22,1.69230769230769
"2502","patch","CH-EWPL-2030-BULW",0.0049,32,0.653061224489796
"2503","patch","CH-EWPL-2030-BULW",0.0055,46,0.836363636363636
"2504","patch","CH-EWPL-2030-BULW",0.0014,20,1.42857142857143
"2505","patch","CH-EWPL-2030-BULW",0.003,32,1.06666666666667
"2506","patch","CH-EWPL-2030-BULW",0.001,14,1.4
"2507","patch","CH-EWPL-2030-BULW",0.0016,20,1.25
"2508","patch","CH-EWPL-2030-BULW",6e-04,10,1.66666666666667
"2509","patch","CH-EWPL-2030-BULW",0.0015,20,1.33333333333333
"2510","patch","CH-EWPL-2030-BULW",5e-04,12,2.4
"2511","patch","CH-EWPL-2030-BULW",0.0032,28,0.875
"2512","patch","CH-EWPL-2030-BULW",0.0011,16,1.45454545454545
"2513","patch","CH-EWPL-2030-BULW",0.0014,18,1.28571428571429
"2514","patch","CH-EWPL-2030-BULW",8e-04,14,1.75
"2515","patch","CH-EWPL-2030-BULW",6e-04,12,2
"2516","patch","CH-EWPL-2030-BULW",0.0016,20,1.25
"2517","patch","CH-EWPL-2030-BULW",0.001,14,1.4
"2518","patch","CH-EWPL-2030-BULW",5e-04,10,2
"2519","patch","CH-EWPL-2030-BULW",9e-04,14,1.55555555555556
"2520","patch","CH-EWPL-2030-BULW",5e-04,12,2.4
"2521","patch","CH-EWPL-2030-BULW",8e-04,14,1.75
"2522","patch","CH-EWPL-2030-BULW",0.0039,34,0.871794871794872
"2523","patch","CH-EWPL-2030-BULW",0.0013,18,1.38461538461538
"2524","patch","CH-EWPL-2030-BULW",0.0041,34,0.829268292682927
"2525","patch","CH-EWPL-2030-BULW",0.0095,62,0.652631578947368
"2526","patch","CH-EWPL-2030-BULW",0.0011,16,1.45454545454545
"2527","patch","CH-EWPL-2030-BULW",9e-04,14,1.55555555555556
"2528","patch","CH-EWPL-2030-BULW",0.0027,28,1.03703703703704
"2529","patch","CH-EWPL-2030-BULW",0.0029,28,0.96551724137931
"2530","patch","CH-EWPL-2030-BULW",0.0075,62,0.826666666666667
"2531","patch","CH-EWPL-2030-BULW",0.0077,60,0.779220779220779
"2532","patch","CH-EWPL-2030-BULW",0.0035,26,0.742857142857143
"2533","patch","CH-EWPL-2030-BULW",8e-04,14,1.75
"2534","patch","CH-EWPL-2030-BULW",0.001,16,1.6
"2535","patch","CH-EWPL-2030-BULW",6e-04,12,2
"2536","patch","CH-EWPL-2030-BULW",0.003,34,1.13333333333333
"2537","patch","CH-EWPL-2030-BULW",6e-04,10,1.66666666666667
"2538","patch","CH-EWPL-2030-BULW",0.0028,28,1
"2539","patch","CH-EWPL-2030-BULW",0.0058,36,0.620689655172414
"2540","patch","CH-EWPL-2030-BULW",5e-04,10,2
"2541","patch","CH-EWPL-2030-BULW",0.0017,20,1.17647058823529
"2542","patch","CH-EWPL-2030-BULW",8e-04,14,1.75
"2543","patch","CH-EWPL-2030-BULW",0.0014,18,1.28571428571429
"2544","patch","CH-EWPL-2030-BULW",0.0013,16,1.23076923076923
"2545","patch","CH-EWPL-2030-BULW",0.0016,20,1.25
"2546","patch","CH-EWPL-2030-BULW",0.0039,48,1.23076923076923
"2547","patch","CH-EWPL-2030-BULW",0.0013,16,1.23076923076923
"2548","patch","CH-EWPL-2030-BULW",0.0014,18,1.28571428571429
"2549","patch","CH-EWPL-2030-BULW",0.0024,34,1.41666666666667
"2550","patch","CH-EWPL-2030-BULW",0.0012,16,1.33333333333333
"2551","patch","CH-EWPL-2030-BULW",0.0021,24,1.14285714285714
"2552","patch","CH-EWPL-2030-FAMN",6e-04,12,2
"2553","patch","CH-EWPL-2030-FAMN",0.0013,16,1.23076923076923
"2554","patch","CH-EWPL-2030-FAMN",5e-04,12,2.4
"2555","patch","CH-EWPL-2030-FAMN",0.0029,30,1.03448275862069
"2556","patch","CH-EWPL-2030-FAMN",0.0013,18,1.38461538461538
"2557","patch","CH-EWPL-2030-FAMN",5e-04,12,2.4
"2558","patch","CH-EWPL-2030-FAMN",8e-04,14,1.75
"2559","patch","CH-EWPL-2030-FAMN",0.0012,16,1.33333333333333
"2560","patch","CH-EWPL-6000-FAM2",0.0051,44,0.862745098039216
"2561","patch","CH-EWPL-6000-FAM2",1e-04,4,4
"2562","patch","CH-EWPL-6000-FAM2",6e-04,10,1.66666666666667
"2563","patch","CH-EWPL-6000-FAM2",0.0085,88,1.03529411764706
"2564","patch","CH-EWPL-6000-FAM2",0.0252,128,0.507936507936508
"2565","patch","CH-EWPL-6000-FAM2",0.0013,16,1.23076923076923
"2566","patch","CH-EWPL-6000-FAM2",0.015,86,0.573333333333333
"2567","patch","CH-EWPL-6000-FAM2",2e-04,6,3
"2568","patch","CH-EWPL-6000-FAM2",0.0046,52,1.1304347826087
"2569","patch","CH-EWPL-6000-FAM2",0.003,38,1.26666666666667
"2570","patch","CH-EWPL-6000-FAM2",0.0042,34,0.809523809523809
"2571","patch","CH-EWPL-6000-FAM2",0.0023,28,1.21739130434783
"2572","patch","CH-EWPL-6000-FAM2",2e-04,6,3
"2573","patch","CH-EWPL-6000-FAM2",0.01,64,0.64
"2574","patch","CH-EWPL-6000-FAM2",0.0099,64,0.646464646464646
"2575","patch","CH-EWPL-6000-FAM2",0.0011,16,1.45454545454545
"2576","patch","CH-EWPL-6000-FAM2",8e-04,14,1.75
"2577","patch","CH-EWPL-6000-FAM2",0.0037,32,0.864864864864865
"2578","patch","CH-EWPL-6000-FAM2",0.0012,18,1.5
"2579","patch","CH-EWPL-6000-FAM2",0.0338,172,0.50887573964497
"2580","patch","CH-EWPL-6000-FAM2",0.0065,46,0.707692307692308
"2581","patch","CH-EWPL-6000-FAM2",5e-04,10,2
"2582","patch","CH-EWPL-6000-FAM2",0.0015,18,1.2
"2583","patch","CH-EWPL-6000-FAM2",6e-04,12,2
"2584","patch","CH-EWPL-6000-FAM2",0.0133,76,0.571428571428571
"2585","patch","CH-EWPL-6000-FAM2",0.001,16,1.6
"2586","patch","CH-EWPL-6000-FAM2",0.0491,238,0.484725050916497
"2587","patch","CH-EWPL-6000-FAM2",0.0085,62,0.729411764705882
"2588","patch","CH-EWPL-6000-FAM2",0.0021,22,1.04761904761905
"2589","patch","CH-EWPL-6000-FAM2",8e-04,12,1.5
"2590","patch","CH-EWPL-6000-FAM2",0.0014,20,1.42857142857143
"2591","patch","CH-EWPL-6000-FAM2",7e-04,12,1.71428571428571
"2592","patch","CH-EWPL-6000-FAM2",7e-04,12,1.71428571428571
"2593","patch","CH-EWPL-6000-NORT",0.0059,54,0.915254237288136
"2594","patch","CH-EWPL-6000-NORT",0.0019,26,1.36842105263158
"2595","patch","CH-EWPL-6000-NORT",0.0047,42,0.893617021276596
"2596","patch","CH-EWPL-6000-NORT",0.0108,60,0.555555555555556
"2597","patch","CH-EWPL-6000-NORT",0.0093,58,0.623655913978495
"2598","patch","CH-EWPL-6000-NORT",0.0011,16,1.45454545454545
"2599","patch","CH-EWPL-6000-NORT",0.014,80,0.571428571428571
"2600","patch","CH-EWPL-6000-NORT",0.0162,120,0.740740740740741
"2601","patch","CH-EWPL-6000-NORT",0.0012,18,1.5
"2602","patch","CH-EWPL-6000-PRES",0.0013,22,1.69230769230769
"2603","patch","CH-EWPL-6000-PRES",6e-04,12,2
"2604","patch","CH-EWPL-6000-PRES",1e-04,4,4
"2605","patch","CH-EWPL-6000-PRES",0.0177,108,0.610169491525424
"2606","patch","CH-EWPL-6000-PRES",0.0011,28,2.54545454545455
"2607","patch","CH-EWPL-6000-PRES",1e-04,4,4
"2608","patch","CH-EWPL-6000-PRES",7e-04,22,3.14285714285714
"2609","patch","CH-EWPL-6000-PRES",5e-04,12,2.4
"2610","patch","CH-EWPL-6000-PRES",5e-04,10,2
"2611","patch","CH-EWPL-6000-PRES",0.0056,54,0.964285714285714
"2612","patch","CH-EWPL-6000-PRES",0.0032,28,0.875
"2613","patch","CH-EWPL-6000-PRES",6e-04,12,2
"2614","patch","CH-NC-0510-LANG",4.3839,2078,0.0474007162572139
"2615","patch","CH-NC-0510-SL01",4.3386,1886,0.0434702438574655
"2616","patch","CH-NC-0510-SL01",6e-04,10,1.66666666666667
"2617","patch","CH-NC-0510-SL02",2.5769,958,0.0371764523264387
"2618","patch","CH-NC-1020-HEAR",1.4167,630,0.0444695418931319
"2619","patch","CH-NC-1020-HUC1",1.0684,2602,0.24354174466492
"2620","patch","CH-NC-1020-HUC1",6e-04,10,1.66666666666667
"2621","patch","CH-NC-1020-HUC1",0.001,16,1.6
"2622","patch","CH-NC-1020-HUC1",6e-04,12,2
"2623","patch","CH-NC-1020-HUC1",0.001,14,1.4
"2624","patch","CH-NC-1020-HUC1",0.0015,20,1.33333333333333
"2625","patch","CH-NC-1020-HUC1",8e-04,14,1.75
"2626","patch","CH-NC-1020-HUC1",9e-04,14,1.55555555555556
"2627","patch","CH-NC-1020-HUC3",0.085,220,0.258823529411765
"2628","patch","CH-NC-1020-HUC3",0.0024,28,1.16666666666667
"2629","patch","CH-NC-1020-HUC3",5e-04,10,2
"2630","patch","CH-NC-1020-HUC3",5e-04,10,2
"2631","patch","CH-NC-1020-HUC3",7e-04,12,1.71428571428571
"2632","patch","CH-NC-1020-HUC3",5e-04,12,2.4
"2633","patch","CH-NC-1020-HUC3",0.0029,36,1.24137931034483
"2634","patch","CH-NC-1020-HUC3",0.0037,36,0.972972972972973
"2635","patch","CH-NC-1020-HUC3",0.0035,28,0.8
"2636","patch","CH-NC-1020-HUC3",8e-04,12,1.5
"2637","patch","CH-NC-2030-BLAC",3.304,8904,0.269491525423729
"2638","patch","CH-NC-2030-BLAC",5e-04,10,2
"2639","patch","CH-NC-2030-BLAC",0.0016,18,1.125
"2640","patch","CH-NC-2030-BLAC",2e-04,6,3
"2641","patch","CH-NC-2030-BLAC",0.0035,40,1.14285714285714
"2642","patch","CH-NC-2030-BLAC",3e-04,8,2.66666666666667
"2643","patch","CH-NC-2030-BLAC",0.0045,54,1.2
"2644","patch","CH-NC-2030-BLAC",0.0081,74,0.91358024691358
"2645","patch","CH-NC-2030-BLAC",0.0048,38,0.791666666666667
"2646","patch","CH-NC-2030-BLAC",0.0065,58,0.892307692307692
"2647","patch","CH-NC-2030-BLAC",8e-04,12,1.5
"2648","patch","CH-NC-2030-BLAC",6e-04,12,2
"2649","patch","CH-NC-2030-BLAC",8e-04,14,1.75
"2650","patch","CH-NC-2030-BLAC",0.0046,38,0.826086956521739
"2651","patch","CH-NC-2030-BLAC",0.0346,214,0.61849710982659
"2652","patch","CH-NC-2030-BLAC",0.0011,14,1.27272727272727
"2653","patch","CH-NC-2030-BULW",27.5151,7400,0.0268943234805616
"2654","patch","CH-NC-2030-BULW",2e-04,8,4
"2655","patch","CH-NC-2030-BULW",0.0085,64,0.752941176470588
"2656","patch","CH-NC-2030-BULW",0.001,14,1.4
"2657","patch","CH-NC-2030-BULW",8e-04,14,1.75
"2658","patch","CH-NC-2030-BULW",0.0018,20,1.11111111111111
"2659","patch","CH-NC-2030-BULW",0.0014,20,1.42857142857143
"2660","patch","CH-NC-2030-BULW",7e-04,14,2
"2661","patch","CH-NC-2030-BULW",0.0012,18,1.5
"2662","patch","CH-NC-2030-BULW",0.0028,28,1
"2663","patch","CH-NC-2030-BULW",0.003,28,0.933333333333333
"2664","patch","CH-NC-2030-BULW",0.0034,40,1.17647058823529
"2665","patch","CH-NC-2030-BULW",8e-04,14,1.75
"2666","patch","CH-NC-2030-BULW",0.0092,80,0.869565217391304
"2667","patch","CH-NC-2030-BULW",0.0045,58,1.28888888888889
"2668","patch","CH-NC-2030-BULW",0.0014,20,1.42857142857143
"2669","patch","CH-NC-2030-BULW",5e-04,12,2.4
"2670","patch","CH-NC-2030-BULW",0.0024,30,1.25
"2671","patch","CH-NC-2030-BULW",0.0013,20,1.53846153846154
"2672","patch","CH-NC-2030-BULW",6e-04,10,1.66666666666667
"2673","patch","CH-NC-2030-BULW",1e-04,4,4
"2674","patch","CH-NC-2030-BULW",1e-04,4,4
"2675","patch","CH-NC-2030-BULW",7e-04,14,2
"2676","patch","CH-NC-2030-BULW",0.0029,28,0.96551724137931
"2677","patch","CH-NC-2030-BULW",0.0014,20,1.42857142857143
"2678","patch","CH-NC-2030-BULW",7e-04,12,1.71428571428571
"2679","patch","CH-NC-2030-BULW",0.0018,22,1.22222222222222
"2680","patch","CH-NC-2030-BULW",0.0012,18,1.5
"2681","patch","CH-NC-2030-BULW",8e-04,14,1.75
"2682","patch","CH-NC-2030-FAMN",2.9369,8056,0.274302836324015
"2683","patch","CH-NC-2030-FAMN",0.0079,50,0.632911392405063
"2684","patch","CH-NC-2030-FAMN",0.0021,22,1.04761904761905
"2685","patch","CH-NC-2030-FAMN",6e-04,12,2
"2686","patch","CH-NC-2030-FAMN",9e-04,14,1.55555555555556
"2687","patch","CH-NC-2030-FAMN",6e-04,12,2
"2688","patch","CH-NC-2030-FAMN",0.0014,18,1.28571428571429
"2689","patch","CH-NC-2030-FAMN",0.0049,48,0.979591836734694
"2690","patch","CH-NC-2030-FAMN",0.0024,24,1
"2691","patch","CH-NC-2030-FAMN",0.0221,118,0.53393665158371
"2692","patch","CH-NC-2030-FAMN",7e-04,12,1.71428571428571
"2693","patch","CH-NC-2030-FAMN",0.0041,44,1.07317073170732
"2694","patch","CH-NC-2030-FAMN",0.0019,22,1.15789473684211
"2695","patch","CH-NC-2030-FAMN",0.0019,28,1.47368421052632
"2696","patch","CH-NC-2030-FAMN",8e-04,14,1.75
"2697","patch","CH-NC-2030-FAMN",0.0014,18,1.28571428571429
"2698","patch","CH-NC-2030-FAMN",0.0026,32,1.23076923076923
"2699","patch","CH-NC-2030-FAMN",0.0014,18,1.28571428571429
"2700","patch","CH-NC-2030-FAMN",5e-04,10,2
"2701","patch","CH-NC-2030-FAMN",0.0023,24,1.04347826086957
"2702","patch","CH-NC-2030-FAMN",0.0025,26,1.04
"2703","patch","CH-NC-2030-FAMN",0.001,14,1.4
"2704","patch","CH-NC-2030-FAMN",0.0023,24,1.04347826086957
"2705","patch","CH-NC-2030-FAMN",5e-04,10,2
"2706","patch","CH-NC-2030-FAMN",0.0012,18,1.5
"2707","patch","CH-NC-2030-FAMN",0.0015,20,1.33333333333333
"2708","patch","CH-NC-2030-FAMN",0.0037,30,0.810810810810811
"2709","patch","CH-NC-2030-FAMN",0.0031,36,1.16129032258065
"2710","patch","CH-NC-2030-FAMN",8e-04,14,1.75
"2711","patch","CH-NC-2030-FAMN",0.0015,20,1.33333333333333
"2712","patch","CH-NC-2030-FAMN",0.0024,26,1.08333333333333
"2713","patch","CH-NC-2030-FAMN",0.0056,38,0.678571428571429
"2714","patch","CH-NC-2030-FAMN",0.0012,18,1.5
"2715","patch","CH-NC-2030-FAMN",0.0014,18,1.28571428571429
"2716","patch","CH-NC-2030-FAMN",0.0024,24,1
"2717","patch","CH-NC-2030-FAMN",0.0012,18,1.5
"2718","patch","CH-NC-2030-FAMN",0.0049,48,0.979591836734694
"2719","patch","CH-NC-2030-FAMN",9e-04,14,1.55555555555556
"2720","patch","CH-NC-2030-FAMN",0.0012,18,1.5
"2721","patch","CH-NC-2030-FAMN",0.0032,26,0.8125
"2722","patch","CH-NC-2030-FAMN",0.0051,42,0.823529411764706
"2723","patch","CH-NC-2030-FAMN",6e-04,12,2
"2724","patch","CH-NC-2030-FAMN",0.0035,28,0.8
"2725","patch","CH-NC-2030-FAMN",7e-04,12,1.71428571428571
"2726","patch","CH-NC-2030-FAMN",0.0012,20,1.66666666666667
"2727","patch","CH-NC-2030-FAMN",6e-04,12,2
"2728","patch","CH-NC-2030-FAMN",8e-04,12,1.5
"2729","patch","CH-NC-2030-FAMN",0.0023,24,1.04347826086957
"2730","patch","CH-NC-2030-FAMN",7e-04,12,1.71428571428571
"2731","patch","CH-NC-2030-FAMN",0.0032,30,0.9375
"2732","patch","CH-NC-2030-FAMN",8e-04,14,1.75
"2733","patch","CH-NC-2030-FAMN",0.0013,16,1.23076923076923
"2734","patch","CH-NC-2030-FAMN",0.0036,32,0.888888888888889
"2735","patch","CH-NC-2030-FAMN",0.0014,18,1.28571428571429
"2736","patch","CH-NC-2030-FAMN",0.0024,32,1.33333333333333
"2737","patch","CH-NC-2030-FAMN",6e-04,12,2
"2738","patch","CH-NC-2030-FAMN",8e-04,12,1.5
"2739","patch","CH-NC-2030-FAMN",8e-04,14,1.75
"2740","patch","CH-NC-2030-FAMN",0.0022,22,1
"2741","patch","CH-NC-2030-FAMN",0.0036,38,1.05555555555556
"2742","patch","CH-NC-2030-FAMN",0.002,28,1.4
"2743","patch","CH-NC-2030-FAMN",0.0013,20,1.53846153846154
"2744","patch","CH-NC-2030-FAMN",0.0026,24,0.923076923076923
"2745","patch","CH-NC-2030-FAMN",0.0019,22,1.15789473684211
"2746","patch","CH-NC-2030-FAMN",9e-04,14,1.55555555555556
"2747","patch","CH-NC-2030-FAMN",6e-04,12,2
"2748","patch","CH-NC-2030-FAMN",0.0044,42,0.954545454545455
"2749","patch","CH-NC-2030-FAMN",0.0021,24,1.14285714285714
"2750","patch","CH-NC-2030-FAMN",8e-04,14,1.75
"2751","patch","CH-NC-3040-HOME",4.6191,6868,0.148686973652876
"2752","patch","CH-NC-3040-HOME",0.002,24,1.2
"2753","patch","CH-NC-3040-HOME",0.0024,22,0.916666666666667
"2754","patch","CH-NC-3040-HOME",0.0053,40,0.754716981132076
"2755","patch","CH-NC-3040-HOME",7e-04,12,1.71428571428571
"2756","patch","CH-NC-3040-HOME",0.0016,18,1.125
"2757","patch","CH-NC-3040-HOME",6e-04,10,1.66666666666667
"2758","patch","CH-NC-3040-HOME",8e-04,12,1.5
"2759","patch","CH-NC-3040-HOME",5e-04,12,2.4
"2760","patch","CH-NC-3040-HOME",0.0013,18,1.38461538461538
"2761","patch","CH-NC-6000-FAM2",0.0204,124,0.607843137254902
"2762","patch","CH-NC-6000-FAM2",0.004,42,1.05
"2763","patch","CH-NC-6000-FAM2",9e-04,14,1.55555555555556
"2764","patch","CH-NC-6000-FAM2",0.0019,20,1.05263157894737
"2765","patch","CH-NC-6000-FAM2",0.0078,52,0.666666666666667
"2766","patch","CH-NC-6000-FAM2",7e-04,12,1.71428571428571
"2767","patch","CH-NC-6000-FAM2",9e-04,14,1.55555555555556
"2768","patch","CH-NC-6000-FAM2",0.0013,16,1.23076923076923
"2769","patch","CH-NC-6000-FAM2",0.0016,22,1.375
"2770","patch","CH-NC-6000-FAM2",0.0028,28,1
"2771","patch","CH-NC-6000-FAM2",8e-04,12,1.5
"2772","patch","CH-NC-6000-FAM2",5e-04,10,2
"2773","patch","CH-NC-6000-FAM2",6e-04,10,1.66666666666667
"2774","patch","CH-NC-6000-FAM2",0.005,46,0.92
"2775","patch","CH-NC-6000-FAM2",5e-04,12,2.4
"2776","patch","CH-NC-6000-FAM2",0.0142,76,0.535211267605634
"2777","patch","CH-NC-6000-FAM2",8e-04,14,1.75
"2778","patch","CH-NC-6000-FAM2",9e-04,14,1.55555555555556
"2779","patch","CH-NC-6000-FAM2",0.0065,44,0.676923076923077
"2780","patch","CH-NC-6000-FAM2",6e-04,12,2
"2781","patch","CH-NC-6000-FAM2",9e-04,14,1.55555555555556
"2782","patch","CH-NC-6000-FAM2",0.0021,24,1.14285714285714
"2783","patch","CH-NC-6000-FAM2",0.0019,24,1.26315789473684
"2784","patch","CH-NC-6000-NORT",3e-04,8,2.66666666666667
"2785","patch","CH-NC-6000-NORT",0.0052,50,0.961538461538461
"2786","patch","CH-NC-6000-NORT",0.0085,50,0.588235294117647
"2787","patch","CH-NC-6000-NORT",1e-04,4,4
"2788","patch","CH-NC-6000-NORT",0.2186,810,0.370539798719122
"2789","patch","CH-NC-6000-NORT",0.0013,18,1.38461538461538
"2790","patch","CH-NC-6000-NORT",0.0114,70,0.614035087719298
"2791","patch","CH-NC-6000-NORT",0.0199,136,0.683417085427136
"2792","patch","CH-NC-6000-NORT",8e-04,12,1.5
"2793","patch","CH-NC-6000-NORT",0.0013,20,1.53846153846154
"2794","patch","CH-NC-6000-NORT",0.0343,148,0.431486880466472
"2795","patch","CH-NC-6000-NORT",0.0152,70,0.460526315789474
"2796","patch","CH-NC-6000-NORT",0.0013,18,1.38461538461538
"2797","patch","CH-NC-6000-NORT",0.0046,44,0.956521739130435
"2798","patch","CH-NC-6000-NORT",7e-04,14,2
"2799","patch","CH-NC-6000-NORT",0.0892,314,0.352017937219731
"2800","patch","CH-NC-6000-NORT",0.0324,196,0.604938271604938
"2801","patch","CH-NC-6000-NORT",0.0044,34,0.772727272727273
"2802","patch","CH-NC-6000-NORT",0.0105,76,0.723809523809524
"2803","patch","CH-NC-6000-NORT",0.0012,16,1.33333333333333
"2804","patch","CH-NC-6000-NORT",0.0014,18,1.28571428571429
"2805","patch","CH-NC-6000-NORT",0.0096,62,0.645833333333333
"2806","patch","CH-NC-6000-NORT",0.0026,36,1.38461538461538
"2807","patch","CH-NC-6000-NORT",0.0036,34,0.944444444444444
"2808","patch","CH-NC-6000-NORT",0.0116,82,0.706896551724138
"2809","patch","CH-NC-6000-NORT",0.008,50,0.625
"2810","patch","CH-NC-6000-NORT",0.0026,28,1.07692307692308
"2811","patch","CH-NC-6000-NORT",5e-04,10,2
"2812","patch","CH-NC-6000-NORT",5e-04,10,2
"2813","patch","CH-NC-6000-NORT",0.0012,16,1.33333333333333
"2814","patch","CH-NC-6000-NORT",0.0028,32,1.14285714285714
"2815","patch","CH-NC-6000-NORT",0.004,32,0.8
"2816","patch","CH-NC-6000-NORT",0.002,24,1.2
"2817","patch","CH-NC-6000-NORT",0.0157,86,0.547770700636943
"2818","patch","CH-NC-6000-NORT",0.0018,24,1.33333333333333
"2819","patch","CH-NC-6000-NORT",0.0039,40,1.02564102564103
"2820","patch","CH-NC-6000-PRES",0.0013,16,1.23076923076923
"2821","patch","CH-NC-6000-PRES",8e-04,14,1.75
"2822","patch","CH-NC-6000-PRES",9e-04,14,1.55555555555556
"2823","patch","CH-PL-0510-LANG",4.0558,1584,0.0390551802357118
"2824","patch","CH-PL-0510-LANG",1.4693,768,0.0522697883345811
